budget,Genre,Language,popularity,release_date,revenue,runtime,title,vote_average,vote_count
35000000,Action,English,26.13,10/19/2001,74558115,122,From Hell,6.6,741
45000000,Comedy,English,16.58,10/7/1994,170362582,110,The Specialist,5.5,313
45000000,Romance,English,10.73,8/16/1996,53854588,135,Tin Cup,5.9,150
45000000,Adventure,English,8.99,5/13/2005,56070433,95,Kicking & Screaming,5.6,176
50000000,Horror,English,51.74,1/15/2005,104478416,109,The Hitchhiker's Guide to the Galaxy,6.6,1315
45000000,Comedy,English,12.07,9/20/2007,148412065,94,Resident Evil: Extinction,6.1,1292
40000000,Adventure,English,44.12,5/21/2014,123494610,117,Blended,6.6,1006
45000000,Action,English,6.16,1/13/2006,38399961,112,Last Holiday,6.4,119
45000000,Adventure,English,12.36,9/30/1994,0,111,The River Wild,6.1,210
45000000,Crime,English,11.1,7/14/1995,0,96,The Indian in the Cupboard,5.9,134
45000000,Action,English,31.86,7/6/2012,82966152,131,Savages,6.2,766
25000000,Adventure,English,24.46,9/6/2004,56422687,94,Cellular,6.1,537
40000000,Fantasy,English,28.03,4/6/2003,160583018,88,Johnny English,6,852
50000000,Action,English,20.24,7/27/2006,55181129,88,The Ant Bully,5.5,366
40000000,Drama,English,25.88,12/14/1984,30925690,137,Dune,6.5,562
35000000,Action,English,20.36,12/19/2008,75225693,119,Revolutionary Road,6.7,796
55000000,Action,English,32.31,3/1/2006,65664721,105,16 Blocks,6.2,661
70000000,Action,English,27.57,8/20/2008,72108608,101,Babylon A.D.,5.4,676
45000000,Comedy,English,6.25,10/4/1996,0,92,The Glimmer Man,4.7,100
45000000,Adventure,English,11.12,7/19/1996,0,117,Multiplicity,5.5,154
45000000,Crime,English,13.71,7/31/2009,57881056,86,Aliens in the Attic,5.3,244
35000000,Comedy,English,12.5,1/9/2001,29400000,123,The Pledge,6.5,215
45000000,Adventure,English,6.8,12/25/2005,38058335,134,The Producers,6.1,151
45000000,Drama,English,9.03,6/6/1996,17300889,100,The Phantom,4.7,136
57000000,History,English,7.52,12/11/2000,0,117,All the Pretty Horses,5.8,60
44000000,Thriller,English,3.77,12/22/1995,13681765,192,Nixon,7.1,71
45000000,Adventure,English,21.12,2/12/2010,60222298,128,The Ghost Writer,6.7,670
45000000,Drama,English,6.51,1/30/1998,11203026,106,Deep Rising,6,154
45000000,Action,English,11.39,9/15/2008,9323833,160,Miracle at St. Anna,6.3,90
45000000,Action,English,14.81,8/21/2008,42487390,99,Bangkok Dangerous,5,332
40000000,Drama,English,5.2,4/5/2002,8493890,85,Big Trouble,6.3,80
45000000,Action,English,5.36,10/4/2007,4607608,139,Love in the Time of Cholera,6.4,81
45000000,Crime,English,3.85,1/31/1997,2154540,103,Shadow Conspiracy,4,11
45000000,Animation,English,35.66,9/15/2011,160078586,101,Johnny English Reborn,6,1007
65000000,Drama,English,5.26,6/15/2012,73706,87,Foodfight!,2.3,28
44500000,Adventure,English,62.01,10/11/2012,232324128,120,Argo,7.1,3423
44000000,Action,English,54.88,8/6/1993,368875760,130,The Fugitive,7.2,1220
40000000,Crime,English,33.75,3/16/2010,136000000,110,The Bounty Hunter,5.5,858
44000000,Action,English,16.25,10/18/1996,165615285,147,Sleepers,7.3,715
44000000,Drama,English,38.65,5/21/1985,300400432,96,Rambo: First Blood Part II,6.3,864
44000000,Action,English,3.94,2/2/1996,0,118,The Juror,5.5,89
44000000,Fantasy,English,5.38,11/19/1980,3484331,219,Heaven's Gate,6.4,55
50000000,Drama,English,49.02,1/12/2006,111340801,106,Underworld: Evolution,6.4,1528
40000000,Drama,English,24.82,11/10/2015,34227298,109,Victor Frankenstein,5.6,685
43000000,Comedy,English,19.04,12/21/2000,80049764,136,Finding Forrester,7,302
43000000,Action,English,5.42,4/6/2000,0,103,28 Days,6,208
45000000,Romance,English,26,2/2/2005,50871113,103,Unleashed,6.6,518
43000000,Drama,English,18.66,4/12/2002,68696770,84,The Sweetest Thing,5.3,280
42000000,Drama,English,23.74,6/30/1993,270248367,154,The Firm,6.6,501
44000000,Action,English,21.75,5/1/2010,48190704,99,Charlie St. Cloud,6.8,566
40000000,Action,English,44.09,1/13/2011,51070807,93,The Mechanic,6.3,1045
42000000,Romance,English,62.71,3/12/2012,201585328,109,21 Jump Street,6.7,4074
42000000,Animation,English,28.97,5/13/1999,363889678,124,Notting Hill,7,1262
45000000,Comedy,English,31.79,6/21/2000,224834564,84,Chicken Run,6.5,1150
42000000,Comedy,English,33.24,1/16/2004,171963386,90,Along Came Polly,5.8,773
40000000,Action,English,6.42,6/30/1992,70100000,117,Boomerang,5.4,134
43000000,Drama,English,37.65,6/27/2013,158674180,117,The Heat,6.5,1575
31115000,Drama,English,13.24,6/12/1963,71000000,248,Cleopatra,6.7,146
42000000,Comedy,English,14.05,4/3/2002,63781810,115,High Crimes,6.1,184
42000000,Drama,English,3.84,11/15/1996,0,126,The Mirror Has Two Faces,6.5,47
32000000,Comedy,English,14.73,1/25/2002,55157539,119,The Mothman Prophecies,6.1,305
42000000,Adventure,English,16.12,7/8/2009,0,83,Brüno,5.4,518
32000000,Fantasy,English,28.22,7/7/1989,156167015,133,Licence to Kill,5.9,541
42000000,Action,English,45.15,3/11/2011,89162162,100,Red Riding Hood,5.6,922
60000000,Adventure,English,15.21,3/1/2001,56359980,120,15 Minutes,5.7,191
48000000,Crime,English,14.59,5/28/1993,20915465,104,Super Mario Bros.,4,232
42000000,Drama,English,34.83,9/16/2005,24127895,122,Lord of War,7,1335
31000000,Action,Chinese,23.61,12/19/2002,177394432,99,Hero,7.2,635
40000000,Action,English,19.44,1/26/2012,36893721,91,One for the Money,5.3,388
44000000,Adventure,English,74.17,12/25/2014,12342632,112,The Interview,6.1,2304
42000000,Action,English,7.35,12/2/2010,11087569,100,The Warrior's Way,6.3,136
33000000,Drama,French,7.66,10/28/2009,14000000,100,Micmacs,6.8,148
41000000,Adventure,English,32.8,11/8/2002,215000000,110,8 Mile,6.8,1626
65000000,Thriller,English,36.67,5/11/2001,117487473,132,A Knight's Tale,6.6,907
41000000,Mystery,English,14.65,8/15/2003,0,88,The Medallion,5.3,281
40000000,Action,English,73.09,8/6/1999,672806292,107,The Sixth Sense,7.7,3147
42000000,Comedy,English,34.04,1/13/2012,46221189,102,Man on a Ledge,6.2,925
41000000,Drama,English,9.42,10/13/2011,7448385,100,The Big Year,5.6,248
8000000,Drama,English,28.46,6/22/1984,90815558,126,The Karate Kid,6.9,891
40000000,Comedy,English,49.66,12/12/2013,251171807,138,American Hustle,6.8,2807
40000000,Crime,English,36.24,6/1/2009,317375031,108,The Proposal,6.7,1804
70000000,Adventure,English,19.44,9/24/1999,177841558,105,Double Jeopardy,6.2,278
40000000,Action,English,43.35,11/20/1989,332000000,108,Back to the Future Part II,7.4,3829
40000000,Drama,English,115.24,7/14/2014,126546825,89,Lucy,6.3,5878
40000000,Action,English,98.76,2/11/2015,571006128,125,Fifty Shades of Grey,5.2,3254
38000000,Crime,English,22,7/25/2003,197011982,84,Spy Kids 3-D: Game Over,4.7,511
40000000,Comedy,English,25.22,7/24/1996,152266007,149,A Time to Kill,7,509
40000000,Action,English,26.52,12/24/2003,190212113,98,Cheaper by the Dozen,6,699
40000000,Comedy,English,37.08,12/24/2013,149295601,121,Lone Survivor,7.4,1526
40000000,Horror,English,21.66,7/1/1992,107458785,128,A League of Their Own,6.7,354
40000000,Drama,English,68.79,5/13/2016,320170008,134,The Conjuring 2,7,1949
40000000,Comedy,English,69.28,9/30/2010,224920315,120,The Social Network,7.1,3391
40000000,Comedy,English,26.25,2/6/2009,177259441,129,He's Just Not That Into You,6.2,959
45000000,Horror,English,32.55,4/13/2006,178262620,83,Scary Movie 4,5.3,750
40000000,Adventure,English,24.99,2/3/2000,161834276,116,Scream 3,5.7,736
40000000,Comedy,English,45.77,5/25/1990,244527583,118,Back to the Future Part III,7.1,2900
40000000,Romance,English,36.3,3/26/2015,111811453,100,Get Hard,5.9,944
40000000,Romance,English,45.02,11/13/1992,215862692,128,Dracula,7.1,1056
40000000,Drama,English,22.85,8/6/2009,129540499,123,Julie & Julia,6.6,560
40000000,Thriller,English,31.88,4/12/2013,95020213,128,42,6.8,787
40000000,Comedy,English,31.39,12/25/1999,128798265,139,The Talented Mr. Ripley,7,767
40000000,Adventure,English,67.77,11/12/2014,169837010,110,Dumb and Dumber To,5.4,1127
40000000,Comedy,English,24.29,2/17/2006,120455994,120,Eight Below,6.7,542
35000000,Action,English,53.11,9/24/2015,194564672,121,The Intern,7.1,1881
40000000,Action,English,25.14,1/14/2016,124827316,102,Ride Along 2,6.1,555
40000000,Drama,English,37.78,9/25/1992,75505856,112,The Last of the Mohicans,7.1,732
40000000,Action,English,21.74,10/29/2004,124731534,152,Ray,7.2,467
40000000,Drama,English,66,4/1/2005,158733820,124,Sin City,7.2,2691
40000000,Comedy,English,24.86,2/1/2008,151161491,90,Vantage Point,6.2,716
41000000,Comedy,English,25.39,3/20/2009,91636986,105,"I Love You, Man",6.5,515
40000000,Drama,English,29.85,11/1/2001,141069860,114,Shallow Hal,5.7,731
40000000,Comedy,English,26.82,12/20/1991,205405498,189,JFK,7.5,502
40000000,Action,English,17.61,1/26/2006,138259062,99,Big Momma's House 2,5.4,371
57000000,Comedy,English,21.02,3/1/2001,147845033,123,The Mexican,5.8,441
20000000,Comedy,English,52.57,3/11/2009,136267476,102,17 Again,6.1,1350
40000000,Horror,English,34.52,4/16/2014,196781193,109,The Other Woman,6.2,1437
40000000,Thriller,English,32.48,8/26/2009,186167139,82,The Final Destination,5.4,831
40000000,Action,English,48.45,10/15/2015,165478348,141,Bridge of Spies,7.2,2583
40000000,Comedy,English,24.01,11/17/2001,91753202,106,Behind Enemy Lines,6,457
40000000,Drama,English,17.87,6/4/2010,90029656,109,Get Him to the Greek,5.9,612
50000000,Comedy,English,14.23,10/15/2004,170128460,107,Shall We Dance?,5.9,297
40000000,Adventure,English,23.09,7/10/1998,54682547,110,Small Soldiers,6.2,511
40000000,Action,English,19.83,7/31/1997,87840042,96,Spawn,5,336
35000000,Crime,English,26.6,1/23/2002,75395048,131,The Count of Monte Cristo,7.3,453
40000000,Action,English,26.07,3/17/2011,85412898,119,The Lincoln Lawyer,7,902
30000000,Drama,English,38.64,2/16/2011,130786397,113,Unknown,6.5,1265
40000000,Comedy,English,74.44,10/19/2006,109676311,130,The Prestige,8,4391
42000000,Animation,English,82.19,11/26/2014,107670357,108,Horrible Bosses 2,6.1,1536
40000000,Action,English,18.14,2/14/2013,74597643,89,Escape from Planet Earth,5.7,332
40000000,Action,English,41.57,12/7/2006,120175290,139,Apocalypto,7.3,1221
40000000,Action,English,23.33,6/29/1987,191185897,130,The Living Daylights,6.2,440
40000000,Thriller,English,47.65,7/3/2010,126248813,107,Predators,6,1206
40000000,Romance,English,32.91,3/12/2004,92913171,96,Secret Window,6.4,972
40000000,Drama,English,29.89,6/16/2006,114830111,99,The Lake House,6.5,670
43000000,Comedy,English,29.11,7/29/2005,91974818,104,The Skeleton Key,6.4,573
40000000,Music,English,19.57,5/2/2008,84601681,101,Made of Honor,6,394
40000000,Drama,English,14.2,6/5/2014,67347013,134,Jersey Boys,6.8,255
40000000,Horror,English,12.23,11/18/1997,45916769,135,The Rainmaker,6.7,235
40000000,Drama,English,27.3,11/21/2003,141591324,98,Gothika,5.8,629
36000000,Adventure,English,3.7,12/3/1997,74000000,155,Amistad,6.8,316
40000000,Fantasy,English,7.02,2/7/1992,0,106,Medicine Man,5.8,114
40000000,Comedy,English,39.38,12/25/2007,41797066,94,Aliens vs Predator: Requiem,4.9,740
40000000,Drama,English,14.4,12/19/1994,0,95,Ri¢hie Ri¢h,5.4,415
65000000,Comedy,English,8.68,8/11/2000,0,103,Autumn in New York,5.7,135
40000000,Adventure,English,17.66,2/9/2007,145896422,96,Music and Lyrics,6.2,554
40000000,Comedy,English,43.15,2/14/2011,97552050,104,Paul,6.5,1789
40000000,Horror,English,15.28,12/19/2012,41863726,95,The Guilt Trip,5.4,284
40000000,Thriller,English,35.22,4/11/2011,97138686,111,Scream 4,6.1,902
40000000,Drama,English,25.58,2/26/1999,96618699,123,8MM,6.1,474
38000000,Comedy,English,10.79,3/1/1991,34416893,140,The Doors,6.7,275
40000000,Comedy,English,72.64,7/17/2014,126069509,97,Sex Tape,5.3,1695
40000000,Horror,English,3.42,2/16/2000,36037909,94,Hanging Up,5,40
47000000,Drama,English,38.56,8/12/2011,157887643,92,Final Destination 5,5.9,866
40000000,Comedy,English,24.31,10/12/2000,55707411,122,Pay It Forward,7,432
30000000,Comedy,English,9.97,4/6/2005,50451307,103,Fever Pitch,5.9,182
40000000,Adventure,English,15.06,3/20/2008,0,102,Drillbit Taylor,5.5,275
25000000,Drama,English,8.18,7/1/1994,48063435,108,The Shadow,5.4,138
40000000,Comedy,English,31.07,12/24/2011,55247881,129,Extremely Loud & Incredibly Close,6.9,708
40000000,Drama,English,22.49,1/12/2010,58785180,102,Morning Glory,6.1,412
40000000,Crime,English,12.89,11/9/2005,46442528,117,Get Rich or Die Tryin',6.3,186
40000000,Drama,English,7.83,8/23/2000,30199105,117,The Art of War,5.6,135
40000000,Drama,English,10.43,11/23/2005,31670620,135,Rent,6.7,155
40000000,Comedy,English,3.32,8/11/2000,0,107,Bless the Child,4.9,71
75000000,Fantasy,English,4.84,4/2/1999,29000000,90,The Out-of-Towners,5,45
40000000,Action,English,13.21,8/23/1996,49627779,96,The Island of Dr. Moreau,4.6,147
40000000,Drama,English,3.3,9/7/2001,27053815,104,The Musketeer,5.2,56
35000000,Drama,English,22.94,2/28/2008,0,115,The Other Boleyn Girl,6.4,477
40000000,Horror,English,19.37,2/16/2001,65754228,119,Sweet November,6.4,278
40000000,Comedy,English,13.45,4/5/2007,62771059,99,The Reaping,5.4,205
40000000,Action,English,4.52,6/3/1994,24332324,128,Renaissance Man,5.9,81
40000000,Fantasy,English,33.79,7/27/2011,60965854,108,Colombiana,6.5,824
40000000,Crime,English,16.06,5/15/1998,38172500,86,Quest for Camelot,6.9,190
40000000,Action,English,3.48,9/6/2002,22433915,108,City By The Sea,5.7,92
40000000,Drama,English,7.36,1/16/2004,46546197,84,Torque,4.7,119
45000000,Drama,English,14.51,9/22/1995,20350754,128,Showgirls,4.9,256
40000000,Action,English,22.36,5/24/2006,60474340,123,Marie Antoinette,6.5,642
40000000,Action,English,6.91,4/21/1995,0,101,Kiss of Death,5.7,81
63600000,Thriller,English,4.49,10/6/2000,19412993,102,Get Carter,4.8,145
42000000,Action,English,47.56,9/9/2012,180274123,113,The Impossible,7,2025
55000000,Adventure,English,2.41,5/15/1987,14375181,107,Ishtar,4.2,28
40000000,Comedy,English,41.26,10/23/2009,46471023,87,Fantastic Mr. Fox,7.5,1176
40000000,Comedy,English,8.98,4/26/2002,16872671,103,Life or Something Like It,5.7,124
40000000,Comedy,English,7.22,2/28/1992,14358033,99,Memoirs of an Invisible Man,5.7,125
10000000,Comedy,French,73.72,4/25/2001,173921954,122,Amélie,7.8,3310
60000000,Adventure,English,15.22,10/22/2004,13395939,103,Alfie,5.6,248
40000000,Drama,English,8.3,2/2/2012,24719215,107,Big Miracle,6.6,152
38000000,Horror,English,4.75,3/12/1999,28121100,106,The Deep End of the Ocean,5.9,54
40000000,Adventure,English,6.76,8/9/2002,18902015,101,FearDotCom,3.2,105
40000000,Action,English,16.42,10/23/2009,28169671,109,Cirque du Freak: The Vampire's Assistant,5.5,348
40000000,Action,English,15.59,9/26/2003,19322135,89,Duplex,5.9,482
45000000,Action,English,14.57,8/5/1999,10667893,82,Universal Soldier: The Return,4.2,135
33000000,Action,English,28.35,9/8/2009,20645327,108,Pandorum,6.5,774
40000000,Action,English,9.58,12/3/2001,0,102,Impostor,6.1,135
40000000,Science,English,2.91,11/27/2002,10959475,93,Extreme Ops,5,28
50000000,Drama,English,51.5,4/5/2007,32017803,107,Sunshine,7,1182
40000000,Adventure,English,13.12,3/7/2012,22044277,91,A Thousand Words,6,373
40000000,Action,English,4.24,12/12/2008,0,94,Delgo,5.4,15
40000000,Adventure,English,26.94,2/16/2015,13644292,115,The Gunman,5.5,392
40000000,Thriller,English,16.28,7/21/2006,23937870,93,Stormbreaker,5.1,213
20000000,Action,English,31.69,4/12/2007,117760134,105,Disturbia,6.6,1006
20000000,Comedy,English,17.84,9/14/1995,7563728,107,Hackers,6.2,398
30000000,Action,English,14.19,3/11/1994,0,111,The Hudsucker Proxy,7.1,275
40000000,Action,Chinese,6.88,12/12/2007,0,126,The Warlords,6.3,83
25000000,Action,English,8.21,7/17/2005,0,112,Nomad: The Warrior,4.3,17
39200000,Adventure,Korean,64.24,8/1/2013,86758912,126,Snowpiercer,6.7,2854
25000000,Fantasy,French,17.38,10/12/2011,0,90,A Monster in Paris,6.5,313
15000000,Action,English,44.69,5/11/1994,94000000,102,The Crow,7.3,953
40000000,Drama,Telugu,16.25,7/10/2015,100000000,159,Baahubali: The Beginning,7.5,135
39000000,Animation,English,37.49,8/14/2009,101229792,107,The Time Traveler's Wife,6.7,798
39000000,Science,English,27.91,10/4/2012,35287788,87,Frankenweenie,6.6,932
39000000,Romance,English,45.39,8/25/2005,38869464,119,Serenity,7.4,1264
39000000,Comedy,English,2.82,2/20/2004,6614280,106,Against the Ropes,4.5,32
39000000,Comedy,English,22.16,6/17/1983,75850624,125,Superman III,5.3,490
40000000,Adventure,English,21.36,12/25/2013,44907260,113,Grudge Match,6,433
80341000,Comedy,Chinese,14.84,7/10/2008,127814609,150,Red Cliff,7.1,205
30000000,Comedy,English,18.26,9/26/2002,180622424,108,Sweet Home Alabama,6,394
38000000,Action,English,22.33,7/24/2009,205298907,96,The Ugly Truth,6.4,972
38000000,Science,English,24.09,8/7/2002,119723358,100,Spy Kids 2: The Island of Lost Dreams,5.3,521
38000000,Drama,English,14.78,11/17/1994,120000000,118,Star Trek: Generations,6.4,452
38000000,Adventure,English,16.8,3/15/2011,114156230,120,Water for Elephants,6.7,850
40000000,Drama,Chinese,5.06,5/20/2014,0,88,Dragon Nest: Warriors' Dawn,6.8,19
50000000,Drama,English,20.83,9/17/1999,73956241,146,The Hurricane,7.2,396
38000000,Crime,English,11.5,5/24/2002,51801187,114,Enough,6.2,264
35000000,Action,English,13.93,3/23/2001,0,123,Heartbreakers,5.7,254
38000000,Drama,English,41.26,4/16/2015,107597242,94,Paul Blart: Mall Cop 2,5,567
53000000,Comedy,English,6.45,5/15/2001,29700000,102,Angel Eyes,5.6,88
38000000,Horror,English,5.26,12/21/2001,0,99,Joe Somebody,5.5,40
38000000,Drama,English,30.36,8/24/1999,58401898,133,The Ninth Gate,6.3,756
38000000,Music,English,3.43,9/27/1996,17380126,118,Extreme Measures,5.7,80
57000000,Drama,English,11.61,9/4/2001,16991902,105,Rock Star,6,190
10000000,Action,English,18.66,11/6/2009,47536959,110,Precious,6.9,417
38000000,Horror,English,10.05,2/2/1996,10300000,129,White Squall,6.3,86
15000000,Science,English,52.73,6/25/1982,19629760,109,The Thing,7.8,1588
38000000,Action,English,46.63,9/2/2013,98337295,119,Riddick,6.2,2035
37000000,Adventure,English,4.13,10/31/1997,6482195,118,Switchback,5.8,52
55000000,Drama,English,23.47,10/7/2008,17869048,90,City of Ember,6.2,605
32000000,Adventure,English,25.68,9/7/2012,28258060,137,The Master,7,701
38000000,Drama,English,6.76,12/17/2007,5410749,93,Virgin Territory,4.3,75
40000000,Adventure,English,3.88,10/10/2008,9793496,130,The Express,7.1,71
38000000,Drama,English,57.89,1/14/2016,109906372,112,The 5th Wave,5.6,1945
37000000,Crime,English,57.77,11/25/2015,173567581,133,Creed,7.3,1915
37000000,Romance,English,24.22,9/15/2010,154026136,125,The Town,7,1468
40000000,Comedy,English,27.01,5/17/2012,79700000,110,What to Expect When You're Expecting,5.8,594
37000000,Adventure,English,31.94,9/5/2008,163720069,96,Burn After Reading,6.5,1222
37000000,Drama,English,14.35,4/3/2008,100076342,96,Nim's Island,5.6,330
38000000,Drama,English,33,9/2/2013,90247624,123,Rush,7.7,2277
37000000,Action,English,30.99,12/8/1999,48451803,188,Magnolia,7.5,825
30000000,Comedy,English,25.83,2/26/2010,55583804,107,Cop Out,5.3,511
38000000,Drama,English,46.08,1/21/2016,112343513,110,How to Be Single,5.9,1201
37000000,Adventure,English,6.64,9/23/2011,95404397,113,Dolphin Tale,6.7,163
37000000,Drama,English,127.08,11/20/2008,392616625,122,Twilight,5.8,3561
36000000,Action,English,27.47,2/15/2002,102244770,116,John Q,7,594
65000000,Comedy,English,16.87,9/17/1999,117758500,93,Blue Streak,6.1,352
37000000,Action,English,100.35,8/7/2013,269994119,110,We're the Millers,6.8,2972
36500000,Drama,Russian,2.79,12/18/2008,21834845,115,The Inhabited Island,5.3,23
36000000,Adventure,English,9.18,5/2/1997,50159144,95,Breakdown,6.6,198
